backer_id,wallet_address,name,email,total_pledged,registered_at,status
479a8597-c9be-439f-99f2-957c5872e57b,0x726b232cb3e5afb43e3b79e137aa42b0414af1b8,Christopher Berry,ycrawford@example.net,2093.72,2024-05-17 05:04:00,1
1fb2c2bf-11ce-44a6-aacc-6b4deab0e8a9,0x59e064e9df9ee18a8774b01916681ab232ea6451,Cody Ramirez,austinharvey@example.org,25011.94,2024-08-10 21:20:31,1
a8e0d7c6-154a-47a6-8281-4b463c5df7b0,0x66262db73dcf2e847613c65cc6180c8277cb0659,Juan Brown,patrick63@example.net,30852.3,2024-11-11 01:49:44,1
0aba695a-1fe8-497e-a4b9-b5bf0611baa4,0x5c0da8e91f78dbc3e8451a30682bf603d7ecb0a7,Zachary Stephens,mayokimberly@example.com,29895.71,2024-06-06 19:15:10,1
dbb5c45b-c8c8-4ac6-b5ef-382fe526a6b0,0x140c5a00ebabae375b75757d6e605b6b41b77c5f,Dr. Jonathan Price,anthonyharper@example.org,1800.71,2024-11-15 09:24:10,1
65b88cbc-8026-4171-ab0c-e72feacac53e,0x82e07d81b380bf67e7edb6caa9e8972735c72316,Robert Ruiz,katie32@example.org,0.0,2024-03-08 18:27:54,1
3f464683-80eb-4b54-b18d-b6bbc1b97bb0,0xf86b5f2eb10530b437501fbcd0c9e9abacd81207,Robert Stark,gallagherstacie@example.net,5651.78,2024-10-27 06:16:09,1
4c4f8c31-7fcf-4728-9d31-60a9c649d7d4,0x5892e57449c1ada7acaf264f3e4ff55ea102bf37,Timothy Frey,gregorywatkins@example.net,45154.229999999996,2024-08-30 10:37:15,1
240ab939-cf80-4140-8ec7-c9471f78139e,0x8843988eee1fd37b8e045b7e0ba0b064c833e42c,Michele Bell,annalopez@example.com,0.0,2024-07-01 01:14:15,1
5a3bc282-151f-45f4-b6fc-a8a42f757625,0x9587ff8d8b840063d8e6cb85f964c091df1da9b2,Brandon Hall II,nsmith@example.org,22396.010000000002,2024-10-11 16:53:09,1
0109f75c-1f8b-4d99-839e-35ca3f440122,0xab17af58adaffe7a8d77c39cfe686e6c45f3f4b5,Tamara Richard,brian29@example.net,4144.05,2024-11-23 17:25:07,1
7bdb4372-4bd7-45d7-9881-96b71f97ec6e,0xe4df08ca1ff87494741089cc92800ea83dd2239e,Joseph Diaz,brookssheri@example.com,13545.710000000001,2024-07-18 02:20:28,1
c381d7c3-115d-4eb2-ab36-abb636d86182,0xd853c495040ce7ed94d9a8e9cd2cadf3e231ccc9,Chad Moore,fconner@example.net,3115.99,2024-04-04 17:33:56,1
306c319a-4b11-41d2-8e0f-a37877e7e0bb,0x274e48e0edfa947b8e4f0a3db428e6f4ac71bf56,Melissa Mcfarland,jeffrey92@example.com,22039.68,2024-03-31 16:04:11,1
f1f8d7d1-3289-4386-b2f5-b95737e2eb99,0xcb44ab1a44a370d59146447b7787e786b33fb38a,Christopher Smith,xrosales@example.net,0.0,2023-12-16 02:05:56,1
8cd6b013-71a7-4d0b-9352-feca8086b941,0x8a021a9695b8f133765d32d44bacfa301ef38f8b,Robert Carr,zunigadonald@example.net,20755.59,2024-01-02 17:28:49,1
e969213e-464b-441b-aaf6-f6e74869d5e9,0xa1244ea0810d9c725e38c33d9ac83b238331f266,Mrs. Stacey Davis,sean43@example.org,33118.49,2024-08-28 17:08:21,1
4b02cfa7-c993-46d7-9541-13eb3ddc58c6,0xe8ba400e96df1f8f0b12e10a842b60313b500811,Brian Smith,akim@example.org,3472.84,2024-11-11 00:53:31,1
d74ff2e8-ea69-41f1-8a25-20d94b2bcfb3,0x229af46aca81cd6460d5faac5b84067c03264dc6,Heather Bennett,kkramer@example.net,3612.91,2024-09-22 23:36:43,1
e5e7238b-f87f-41b6-a44d-6d2962e58ac3,0xe566d609a59c96798be336fa6939fb8bc00ecddd,Benjamin Singleton,andrew41@example.org,19760.660000000003,2024-04-14 06:09:12,1
43dcbbde-0bb8-49c1-bdc0-f365ec84f3c8,0x8d4e900e6e3351f09d3697d1a678d889eeb261c1,Nicholas Payne,morgantricia@example.com,2302.13,2024-09-02 02:43:45,1
191f3208-5b3f-442d-b3ba-3c48b17c9e13,0x70b134d763f45b96351a4182806cf33d07853c49,Carmen Preston,brianrivera@example.org,0.0,2024-05-10 11:02:05,1
fcd16000-df76-4483-afdf-b33618163b95,0xe2738e9fb6f1ae115f2c83fee32134045348934f,Monica Baker,kenneth10@example.com,11101.92,2024-07-12 13:33:03,1
33759709-8afd-45a2-a26c-e37e29646123,0x244aed2b7419dd157eaf26e11a8cc8828ff9bec2,Anthony Smith Jr.,bgonzalez@example.org,6861.78,2024-02-07 20:32:29,1
7052292c-6225-4927-9257-a4ef904fa9f1,0xa6c2d55f1f44ef3fa4074061f3ba43b8e34ee830,Kara Wilson,qruiz@example.com,25233.99,2024-01-07 21:43:38,1
5fe0731d-75b8-405c-87ce-34a2373f4515,0xb992a07bb1a0c842cf761c70c5339e22087ef7de,Jacob James,seanbaker@example.com,23868.73,2024-03-14 19:20:36,1
bfc05b8a-bd61-4fcd-900d-3771d1794f15,0xc2f692956b3c77e41b3d855587298b83edbeb1d1,Antonio Goodwin,millermaurice@example.net,13498.6,2024-05-12 06:54:18,1
638213ba-d4dd-4d5e-9eba-caa93ee7e5b9,0xe587656234ce0edde56087091998c6b0c15f4c3e,Kristen Randall,rsheppard@example.com,3337.19,2024-07-12 22:21:14,1
5836d049-f4d1-4c6a-ba60-9d737a324ef0,0x80bb5e0f65bde6b2fe05c0eb0dc48d1d24b4ac09,Blake Orr,shawrachel@example.net,18673.42,2024-08-22 15:21:10,1
f4544d79-4ef4-4375-98d2-427bbddf4e8d,0xa0914682d4334998a9d2437d3a96fb38a54d0cb5,Travis Cole,teresastokes@example.org,0.0,2023-12-20 02:02:17,1
d2204b82-2189-4366-a04c-67c674d2e0a6,0x285fa162df21102ad65515fbae07b539ae3cf44b,Jessica Osborn DDS,luis11@example.com,82099.95999999999,2024-07-06 13:57:36,1
1d0ff99a-342a-43f4-9f74-c1f526c42aa7,0x09fa23bc18abb50685ba1130b6f9c3d7e2cddcd9,Donald Ellis,buchanancindy@example.net,29570.99,2024-10-02 02:06:30,1
bfccf754-dbb4-46e8-a8c8-a484ed3606d7,0xdcdf7d9db31b6f11f1c1d7caf931cd1232e67cdb,Charles Matthews,buckleyanna@example.org,24636.09,2024-10-03 15:57:00,1
a2d9a223-3b24-4165-b4f5-341c609535da,0xd2420c703096f65565c0bfb38cfae370458fc6c2,Hailey Jenkins,kpena@example.net,30363.989999999998,2024-06-04 05:23:02,1
48032223-7dd5-4f9e-af10-a64908cd0830,0x1e25f558f930494692d9e2bb77ee48ac6cb4835a,Charles Franklin,vwilliams@example.net,4881.299999999999,2024-03-04 18:40:10,1
41bb35a6-8621-4af8-81bc-e95195e950b7,0xca55536efdb3e702faa9a317a06542f45de2bcec,Derrick Watson,lisa44@example.com,6445.87,2024-10-25 20:10:09,1
288f0a10-f6ce-4349-a8cc-c3fcb4589d1d,0x91706a9c276d50899c5562e23bef4a16d8f2a253,Annette Melton,kevinmanning@example.com,6014.56,2024-03-17 03:26:46,1
57855a56-0460-461e-a5f2-8f303732cf2c,0x3afe2b5722784058052c1722b86ce3f7d236909c,Ann Alexander,wfigueroa@example.net,9646.3,2024-11-04 07:03:25,1
7a9a21ec-b75a-4407-8ab8-695316d851fd,0x6e7523f6a49b0238e25d8c2a61d2b136e3497b8a,Rick Jones,htaylor@example.net,5322.86,2023-12-14 18:05:11,1
0e491ec4-1d56-478b-a99f-bfd32d5d7552,0x65680b1e9f0dc93b4c6e364aad89fe56cd8f301f,Christina Brown,bryantsamantha@example.net,7708.23,2024-02-18 20:06:27,1
9f7d47a7-bad7-4f4f-b5c8-a210d40dfd06,0x0f554efe4ea664cee334f5a3a3c3092e391b0806,Kathy Reid,maldonadojohn@example.com,19061.92,2024-07-21 05:09:27,1
f7de275d-e63d-46e0-a2da-74b6721f5fe9,0xc21c3b407ec1be21a30abe6b85fdec8fad61377a,Karen Arnold,frank41@example.com,19241.29,2023-12-14 04:07:37,1
7178b43e-db6a-44cd-b714-a9c417b93bd7,0xa1f33d4e007255b1670e15043d473ff1f9a3b669,Kenneth Hanna,deborahbyrd@example.com,25857.93,2024-08-12 13:30:14,1
96865d6e-4953-4f24-8bea-25af5a3e66d9,0xf1741ce3d011c720622f8ac71441cf866906032a,Richard Saunders,wellsdavid@example.org,22299.79,2024-07-23 23:19:08,1
c24ea2c2-28fa-42ed-9ce8-a8ab769a6754,0x16b6fd8e792da3c46f158b87c62ce7f83b8d3a69,Lee Hahn,rodney65@example.com,13045.470000000001,2024-03-10 09:04:05,1
84d37157-e095-48c3-927b-206ce4bdf025,0xb330fab50caeb3913b57e37102bbb222f4362724,Joseph Hanson,smithyvonne@example.com,186.58,2024-07-08 13:25:46,1
236ebdf6-b115-4ef0-9f5a-41d423138e77,0xa7b2154975e8f2c71caf2822b5ae687690453dd2,Elizabeth Rodriguez,rogersjoshua@example.com,0.0,2024-11-02 01:57:13,1
e45ad846-53f6-4dd1-aae9-680572e72bb1,0x6d64fbd2a754002d67fe256b7228cf2bc5c324b6,Tiffany Curtis,edwardcannon@example.org,34486.24,2024-10-11 07:25:12,1
9caf9622-88d4-448c-8dde-bf338df673eb,0xecaaba8a45215224de2f98f666dff81a6b2176f6,Jennifer Flores,jenniferrios@example.com,2782.11,2024-03-13 06:17:53,1
f775b7f1-fc6e-4794-aada-4a404f912eee,0xf66ce2576fa8c985932a739f1e57eee0bcc392ec,Norman Aguilar,matthewreeves@example.net,6926.789999999999,2024-06-28 03:25:49,1
0b28a58c-df22-4afc-866c-751ceae5ac8d,0xc50e8cd665d9f29302f4f0d2fc790582f00c7e55,Todd Howard,megan82@example.com,14801.75,2024-01-10 09:59:47,1
a01fa1ab-48cd-422e-a4be-279801a62642,0x6567a3827766c41c25ee03cf1700b58cafc02970,Molly Hansen,staceylam@example.net,18854.92,2024-01-07 04:36:16,1
d133c017-1203-42c9-a1ac-e808f0a801be,0x2805243f310cbdbf020e1777f418ab877650070f,Seth Fisher,nathan94@example.com,13412.3,2024-10-29 02:09:30,1
5a30f475-b021-43cb-a8f6-5c6c891ef704,0xf6207393611269ca9be3b3ce2e4c54c26700d409,Mark Carpenter,kennedyjames@example.org,21833.640000000003,2024-11-04 09:56:06,1
9876b85f-524b-4594-8e8a-7cdabfbcdf17,0x9bb01489064b71771eabb92e30f4ba6f46b73f9d,Jennifer Pitts,derrickgonzalez@example.com,866.49,2024-07-11 15:29:45,1
630a1d63-e186-4243-90c9-e83a164c846a,0x3ccfa0c4e093714e2cf2064532f9affc15ea2e71,Mrs. Shannon White,freemancrystal@example.org,11267.25,2024-04-03 05:30:03,1
31d2a1f3-1925-499f-a9ff-a79da50b7363,0x69d276dc08b1f2ee814b5f8f47b54405942ab588,Donald Juarez,barbaramoore@example.org,0.0,2024-01-22 18:25:15,1
8e891092-8b65-4680-9df1-b4086dab747b,0x1c7132af25e8ee181d75cd4fc93d37d7607b2526,Jennifer Sanford,ismith@example.org,0.0,2024-09-12 06:30:22,1
6d6503fd-cb42-40bc-be74-f83c59e6dda2,0x004df83269bcba4cbff2b1fb912196aa925f14df,Frank Whitaker,andrewsmith@example.net,12646.27,2024-03-09 03:28:10,1
8e2f11c9-2b84-4170-825e-20de4b631772,0x411385139e10f561b4995b9f3854d463520e9949,Emily Garcia,gary04@example.com,5419.46,2024-05-28 13:48:40,1
308c8ed3-74bc-44ee-b7f3-883029040d6b,0xc46e035e9a097491461bb40b274c3bc6d36204cb,Gail Barron,matthewvalenzuela@example.com,4597.99,2024-09-19 19:51:14,1
243a3d47-2fce-47b0-8432-2270bca9a40e,0x4b95ef871a52c24fd85567a29b97c74e157fd5df,Tamara Powell,jeffreymercer@example.org,13938.32,2024-09-13 14:21:36,1
8ed30b77-78a9-4bc7-bbe0-7e9c4c18c0c9,0x0c1d8c120aa9f9b3c2f7af9ed97dc03e492f268e,Barbara Dawson,brooksdanielle@example.net,3625.64,2024-08-01 12:18:25,1
6e07e2e5-fff9-4a13-b161-19edbe072656,0xb009c28c7f2931d0ffa861b6ed4f2af0ea49cf4e,Mary Valdez MD,butleromar@example.net,33789.56,2024-03-10 15:57:41,1
3b087c83-f5b2-413b-bad1-d59905b9fd1d,0xe13ec7b2b7ce999863ca5fafc4ec87605ceb09d9,Michael Mccoy,robert18@example.com,39329.82,2024-08-01 09:09:57,1
f0002899-bff3-4e47-b582-83894b457b99,0xcb3fa862edb0b8524b4355fb919a033ba8960f3f,Ronald Garcia,campbellkristen@example.com,11900.35,2024-02-18 15:47:27,1
74e3f84a-8072-482b-a261-6934245208f6,0xc1c02ae167f21fbf7c8007143b60b9f111ff86f2,Sandra Dudley,jade42@example.org,15623.31,2024-07-03 09:17:36,1
f3f582ce-a0bc-4f31-8916-69f15ebf6bc5,0xa399964368f1421d509b4c111c6a3cf149cbcfd2,Timothy Rivera,smithchristopher@example.org,16908.88,2024-10-22 21:11:52,1
3d5586ae-c39d-4ddf-82c2-17052412f906,0xaa986bac5cf2bc7d0020c8f9f907f96fe41c2c27,Travis Chan Jr.,conwaydawn@example.com,41177.9,2024-03-27 11:23:48,1
dab7ec33-f3d8-4f1a-bbe4-fb57ae0cdac3,0xb4c1a3ca88c9e924f4120fcde1b979779333da16,Robert Sawyer,michael56@example.net,25510.649999999998,2024-01-17 12:32:46,1
01c1dea8-cdd9-440a-a437-5b8d7469f32d,0xcd36356af5f77fce07bcf4d91bcdc4d56d7ad394,Amber Christian,markkline@example.net,21279.57,2024-03-16 17:05:41,1
68329287-3cef-4826-ba22-beed0b622d5a,0x529ebcce5baa2093ae658ce14ab250c4b030e613,Robert White,dross@example.com,21517.4,2024-10-23 01:38:10,1
a2c798a2-2890-4cc7-89b9-84567d3671dd,0x4dea357ccbfb8c6015a6dfff614f07eca9d7d2f1,Rebecca Banks,danielhorton@example.org,38033.62,2024-10-26 10:10:51,1
fbbb03aa-84f4-4833-a263-e1f19911fe9d,0xbf52338ebcb4ab8071b926eb92a4a511e656383a,Kevin Pham,ywhite@example.com,51985.42,2024-07-27 22:32:36,1
5734236d-ef87-487e-b063-6f0aa7f06a48,0x456aa725af3c64a256ebab395719411fbe6fe832,Sara Mcpherson,timothyfreeman@example.com,0.0,2024-05-22 15:46:43,1
0e4b88a6-0c94-4768-8c97-43941eea00ec,0xe60be72d109f66e7e499b67378d4c5229ef10a7a,Ernest Bush,tiffanysantiago@example.com,0.0,2024-06-22 02:37:46,1
4d663d5b-4d05-45d3-aca2-941923e8a73b,0xbb96e2065e73fa6761dba3b1bb0ccc00d5556503,Anna Stanley,timothyalvarado@example.net,10611.14,2024-04-30 23:34:48,1
c5c94ec7-4cb6-49d7-b229-2b85589d7f77,0x6c86b5335b9ed7a3d781b48c7862dad9603a6fd8,Stephanie Salazar,schneidereric@example.com,132434.96,2024-10-29 08:17:04,1
52f5b51d-51d5-40b9-933a-cfe6711d4108,0xf6816663e517f90cfd3b468452f0b45c6bf252a4,Paul Flores,tara08@example.org,23883.120000000003,2024-07-04 07:15:38,1
d20ac44a-4fe2-439e-ba3d-2fa3ca0cce8d,0x443d89c01abee833ed65e17d026d212bdbaa356b,David Stevens,fmiller@example.com,16096.14,2024-04-04 06:10:37,1
36ab5611-ec4a-43b6-a51b-cbae83f3ce71,0xda0218d200696df8c846a295deeafdb658445026,Matthew Garcia MD,petersenlatoya@example.net,41808.14,2024-08-07 02:33:21,1
0f5f1bdc-1662-48bb-b35a-a5bcf09e0775,0x0f0f05cb67d2d97358713efa9c3b2fd05c3450bd,Christine Powers,michael03@example.com,10306.55,2024-04-10 10:28:44,1
7324b806-9619-4245-aba9-820fe5112e29,0xe099f53abe20c7d865577ea1bda7e7309cd1bed8,Kara Sandoval,wwilson@example.net,0.0,2024-02-27 15:06:10,1
3cd298d2-af9b-4503-a0f2-45cab4164f37,0x0568793a6ac4f55e59262f6ecd4f22941ccf5e90,Mark Marsh,jacqueline02@example.com,10137.179999999998,2024-01-27 01:21:04,1
5853dfec-259a-4fd9-98f2-c129c79d18bf,0x448e6c8e547346f6d48f63916877cd2a8dfa4dae,Jennifer King,jacobconrad@example.com,17074.129999999997,2024-02-25 05:42:35,1
308a6cb4-8e2d-4860-8c75-7a66f43f005e,0xcabdd18a555b2669086570c287b6e5cb39dd871e,Michelle Rodriguez,owilliams@example.net,22844.989999999998,2024-07-19 04:23:14,1
8bfe8369-b3bb-4db2-9877-79e6e935badb,0x5af1a4d544e1a29236d58d73349ee2cf4b56b966,Judith Lawrence,tamarasmith@example.net,48542.14,2023-12-22 08:59:24,1
1de67b56-02d9-4a23-b006-bf6b248141ac,0x7071105f9b57ffab138c10ea7df91d48a2eb0fa5,Kevin Glass,heatherthompson@example.org,3555.15,2024-01-12 17:27:46,1
79875577-49b9-4b37-bd70-a01a48ee77a2,0x52d9af2736b319b0f2132e71a3091f468666e0c5,Sonya Gordon,mbarnes@example.net,17127.78,2024-09-24 14:07:00,1
62d30ad9-66fb-4c37-9f19-f30fe0f9dcbe,0x08ec9b8b3fd18ebf57db81eff1d81e39c1b7ddef,Grant Phillips,devonmorrison@example.net,312.03,2024-06-19 11:12:07,1
82043836-1b84-4e24-ab23-4685311f1deb,0xc397ab130e58cd49305681fdea363d16157b2078,Shannon Joseph,jamesweber@example.com,21414.08,2024-08-26 03:57:04,1
09aa400e-4d9e-47d8-b0a8-ee0f26c382fa,0xa5c54a472418b1e28e08b8bf8bfa01d9ce63126c,Vicki Santos,williambenson@example.com,22616.6,2024-09-04 09:14:14,1
0b91f1ad-00ce-4962-8914-b73e786d409e,0xced7d76751966a4d97759010c80793b6891763ab,John Duncan,icraig@example.com,16135.93,2024-11-08 06:57:02,1
38b6a745-41cf-46ec-972f-7c9fa26b7f5a,0x04206d30a3aad3bf021d4fdec243af7d42fbd34e,Kelly Johnson,brianbrown@example.com,17471.2,2024-09-19 20:30:04,1
ebb9b32e-613f-4c84-8469-b550fd138b25,0x6689a27c15b4d74cbe96ada538f91e1a536f777a,Miss Brianna Brown,james80@example.com,29297.03,2024-10-14 15:32:39,1
841a7465-c9ff-441a-942f-39e3ec636369,0xb57d813881693688a07178940849f855a5f35eda,Megan Hoffman,juliahoffman@example.org,12989.949999999999,2024-06-18 22:24:39,1
608ff9c3-4f1c-4cf3-a333-e18e563743d1,0x3e370a924c403ebe81323d3a2b4b7dd3fb17b63b,Donna Beck,yhughes@example.net,6210.759999999999,2024-04-02 22:24:58,1
724200e8-5d21-41d3-81b8-b37ce2b3d432,0x4bd81ce82853ac432509072e77a3cd5e843a5dae,Patrick Harris,ogreer@example.net,761.8,2024-09-04 01:42:46,1
8d747b25-1798-4a66-938e-9163bf40425d,0xbd5cfc28a79df08a2ca2a11bb4cf4a7beeefde3a,Kimberly Morrison,kellythompson@example.net,16178.93,2024-01-01 10:22:16,1
6b6ea560-b6ea-4ba5-b54a-b1742c3ca541,0x948c36de68348fe036c303bd1ce97928bf5af332,Jose Bennett,qramirez@example.org,0.0,2024-02-04 00:14:08,1
3e3e259b-0872-4cbf-8984-b83998a7a17b,0x80f6203646e47104903cd5ab3809e40ceff25e84,Gary Mckinney,billmcfarland@example.net,0.0,2023-12-23 06:16:37,1
4bae224a-af53-48c9-9eb0-e7679de0d55a,0x799c68d7c9700b92e85d2bb45e9eb575c0a31454,Sarah Turner,charles58@example.org,0.0,2024-02-12 22:03:15,1
ba6e37d1-7d6a-414e-8f6b-48f0e0499357,0x15cb623da335ad7c825fe83062c2cc14258c4c42,Caitlin Daniels,odavis@example.org,40670.25,2024-08-17 02:59:43,1
e4c3c30d-1a6c-4bbd-9041-7ffb366ad205,0xf8c4266e8b9da97bad3393864b1eafa82ac25219,Daniel Goodwin,wbarajas@example.net,0.0,2023-12-06 22:19:35,1
8da07ee4-63a1-4319-af45-5ad8280c26ef,0x2540839f5cceeaa1a3bf2a9e867bd567efe2a480,David May,susanfleming@example.com,1065.05,2024-04-29 14:55:13,1
dfa5d0c0-358f-441a-8b94-8f125af46e92,0xaa7a4abd26700b77392820ab5962f05973bca878,Janice Fernandez,angel85@example.net,14269.0,2024-10-10 07:03:51,1
15e660e5-bfd4-4a97-a5cc-4c8972e9f5f6,0xaa72b8eb8c1a36f6df17a46a15ad716de0d7dcf2,Mr. Matthew Flores,vaughangary@example.net,19366.25,2024-06-27 14:06:30,1
782a0b75-4242-45fc-91d7-68f3aba59190,0x6acbbffdfc57bb91be606bd5b61c443c2e87597f,Michael Ayala,nhouston@example.net,17069.01,2024-10-20 08:46:02,1
5b360975-f16c-4f17-aa12-5685a804f21f,0xb6dc828694bc40e13d33f4d771c363a604e7a8e9,Patricia Lucas,burgesseric@example.com,1132.87,2024-09-06 21:58:00,1
ffbc2e7d-83b4-4152-95a5-53a1b31e4479,0xee8f97dafbc6dced2ba2f5904109ddaf86e37e45,Anthony Bauer,andrewsjeremy@example.com,0.0,2024-05-09 19:40:58,1
987e989a-11cf-40c1-aa5b-22f586cb7a11,0x4420fdce5a5d490b8e9fc2a8112cafcd46eb3f64,Jessica Smith,nicholsdarlene@example.net,12221.949999999999,2023-12-28 01:41:13,1
0bfbb42a-1b9d-4b4a-97c8-47614a7c0777,0x791bdf30336ee6bc1638f05df7c1828397bae16b,Mercedes Jones,robertsgina@example.net,10797.550000000001,2024-01-06 02:33:25,1
a0f52c9e-bed3-4428-bfa1-f6668bbfd40a,0x9ec51aad1fbd6a450a109ba981874464a299191e,Jane Short,wellsamanda@example.org,0.0,2024-09-18 12:31:15,1
24104150-23d4-4ba6-8b22-4c49f84a333f,0x542052c0a8c17d1ef7dcf8047a3aae23f9f0cb08,Kimberly Choi,kennetheaton@example.net,42763.84,2024-08-11 03:30:51,1
3275c12c-1d43-4913-a672-292217451b0d,0x5c07816c4b9f0e45f0bb877239c08334bef4fe2e,Kristen Peters,williamsashley@example.com,13353.76,2024-06-29 02:53:23,1
e68c4402-ef15-401a-892b-e6f9952211ee,0x0dbe1d7565c4149eff34509327ef50f8efc8d1be,Daniel Figueroa,jason82@example.org,0.0,2024-02-12 23:12:23,1
37be98d1-93f2-44e1-bcc3-fd7f53347ab6,0xb97c433a56a1cdf700935c17fa5f6684a565b35c,Cheyenne White,yorksarah@example.net,13253.84,2024-05-30 15:34:23,1
daf7c9fd-a21d-4f89-b12a-c5f75703d51a,0x84e4a5c18f6b7b6067a2332546b107f6d5b74a4e,Michael King,jessicafreeman@example.com,38471.38,2024-04-20 05:02:26,1
8978382e-0a98-4d6a-ad57-8397b05478bc,0x1442ef13e7d5ae6aea21ccb2b89a4970347288bb,Ariel Harvey,louishayes@example.net,16684.079999999998,2024-08-15 14:31:51,1
c487fff8-6c74-4f12-ab62-9e2afa7cf016,0x900e84722bce6743b899a5c15a939f188ab85b8e,Krystal Diaz,susan20@example.com,13560.64,2024-03-08 02:47:18,1
5543b248-896d-4bcf-b5a2-76bbd096aa60,0x82d646e91b53447764385b3211df8a57ee8c9b11,Margaret Hill,dennis57@example.com,8484.87,2024-05-24 11:18:25,1
3607de0b-250a-4b5f-a711-8f41b13600f7,0x0a6e63d3b9627250c8c3c262cf91326cc3f1b1e2,Juan Thompson,wilkinsonmichele@example.org,17155.3,2024-11-13 15:45:37,1
79167c5b-3492-452b-a809-f3b7dd9b0f5f,0xf118c075efee37ba90e0bfc68b108daa39cd9379,Stephen Jones,mcclainmelissa@example.net,47425.530000000006,2023-12-15 15:01:16,1
24c255c7-1720-443c-b544-60511c4950a3,0xc237c52b04f95ec92ebebafb8183ab2095339ef6,Patricia Lewis,arnoldamy@example.net,0.0,2024-06-03 20:35:51,1
33690985-e83b-4331-8ab8-33efd55f20ec,0x73427f5f50fc404b1bd48102bda604ced912c938,James Vance,dennis88@example.org,12253.4,2024-05-05 14:34:32,1
9d08292c-f7f9-467d-b70b-6a129ad944df,0x26157c9cba9f958352c653bc64631bc2995be223,David Maynard,katherinetaylor@example.org,28283.9,2024-02-11 02:01:26,1
16f0ed5c-1111-4286-9e28-b37fe085d002,0x29e680f3d1d89232dda24026f6e2277e7a89a919,Shelby Thomas,ccrosby@example.org,8652.93,2024-09-24 05:42:25,1
bee32492-c8a5-449b-8833-2552b8be09bb,0xb41e385aca5ddae581072b92a7db2694abbb5d86,Jacob Williams,aprilmoody@example.com,27838.629999999997,2024-06-02 21:57:03,1
189e1e72-a44a-4601-8d97-f9cd6ff6c8b3,0xed860a6b112d9eaed2496abe3faaeddf23b5a7e7,Amanda Wong,padillaadrienne@example.com,920.95,2024-10-22 17:50:36,1
6d8b6789-7222-4467-bf20-b7a98063bdd1,0xb8314e48bc85c243be749be8d6b82db7c88f4f3f,Laura Bennett,pdiaz@example.org,8591.99,2024-06-21 03:55:02,1
91f7b3fa-1daa-42a8-b411-91e9b9cb1ff2,0xcfe393d4cefbfa3f8208bfedc35016eed852fe27,Courtney Sullivan,tommy79@example.org,22012.010000000002,2024-06-15 09:43:46,1
c1bf62a8-dd71-499c-b114-63ac9e079175,0x59bdf98352f58cf6acc33f2d1c531e2c2f2052dd,David Robertson,jason22@example.com,34212.92,2024-07-24 07:30:20,1
81e33ad5-ec4f-479c-9946-e67fb1f5dc52,0x4d7fe03487cecd10d1e2ebb35b6869e8b2d5d95a,David Shepherd,olsontimothy@example.org,3067.04,2024-07-19 22:50:25,1
58458d30-ab55-41c4-9fbe-a0eb60aeab37,0xb298362738051a6d32ca905939ca02a9ca21374b,Alison Williams,dennishunt@example.net,49197.52,2024-01-29 13:09:07,1
6b6ee883-d675-411d-85d1-bf890caff54a,0xa38bc41a8c8aca581872f40167e7c7b7214184f0,Christopher Mullen,johnsjessica@example.com,242.57,2024-01-05 19:30:14,1
694f4141-9b69-4d6a-ac51-4d9ae0e3c80f,0x96bc0e7ea4208948ef663270baa4f016725cf112,Kaitlin Olson,mariaburke@example.net,0.0,2024-10-17 03:26:52,1
132fb342-4da3-4d0c-bebe-ae89d4e21592,0x57a97f9213d073c2f3d379893df58c9756ce73b8,Kayla Jackson,sandra99@example.org,3885.5,2024-03-01 18:17:23,1
f9790d76-9140-4d48-a6f8-e6d416989e2d,0xad06a5313943df6502bc323a6634d4364c1d0e47,Alan Mills,mserrano@example.org,3368.6000000000004,2024-02-10 09:57:52,1
3d99f0f5-9cb1-4249-a574-fc4b6e44fc4c,0x001bc6dacb4d155fb84695ed462df399e7f15ac9,Amanda Bowers,davisdonna@example.net,38873.59,2024-06-29 22:46:46,1
645cb85c-5fa9-4db5-a7d7-c874d222c1b9,0xd9800b112f79dd6528e7d6fa5a0fec88c8d57a37,Patricia Banks,cwood@example.net,11167.25,2024-06-26 06:31:04,1
bdef4168-030c-452d-8787-7e1b6754651a,0x7704edc2d6d937f1cb7996895ba3b6c973555b88,Karen Mack,brianna91@example.com,12635.56,2024-01-24 12:09:03,1
e4d9bfd8-6cad-437d-a05b-5b9ebd7bb708,0x62031ba0ded9310bde76c6e43162009388319d7f,Susan Miller,ascott@example.net,2530.1,2024-09-17 07:33:00,1
b7540967-0a46-447e-ba4d-98aea4303b1a,0x94025a009e6378ee453bb5d58100885e98e428b3,Autumn Smith,gwendolynstewart@example.com,47972.11,2024-01-13 21:41:51,1
87342510-57e8-4c11-bda6-f9d183dca3da,0xf8bebee15ba179cdb6549c42d96a311dc9ad4626,Dawn Wyatt,ncunningham@example.com,30529.28,2024-08-23 19:58:29,1
858bb27f-54f7-4360-bb0b-05747dae76e5,0x34c77c28fd539960d30006955b63015205630541,Juan Grant,mitchellpeters@example.com,18135.87,2024-03-31 14:29:02,1
65002892-bf9b-481b-bcd1-89a37f556bc7,0x83e7a16640779b7124974c10a3c83660ab3d5518,Jennifer Taylor,adkinssean@example.net,0.0,2024-02-04 08:18:35,1
